latitude,longitude,confidence
24.713087,-99.744507,n
24.723951,-99.75071,n
25.101231,-100.053444,n
25.101511,-100.058678,n
24.727785,-99.751137,n
25.099396,-100.047173,n
25.09963,-100.051155,n
25.100988,-100.048943,n
24.720526,-99.749329,n
24.713339,-99.748695,n
24.699059,-99.748901,n
25.375107,-100.265907,n
25.101078,-100.048943,n
25.065865,-99.944748,n
25.373377,-100.258308,n
25.397694,-100.341286,n
25.396769,-100.337219,n
25.398918,-100.418411,n
25.369627,-100.2659,n
25.370508,-100.269768,n
25.383198,-100.253304,n
25.374245,-100.262115,n
25.37825,-100.255661,n
25.057299,-100.040092,n
25.400009,-100.423218,n
25.098236,-100.043762,n
25.379677,-99.890327,n
25.384674,-100.316818,n
25.101843,-100.051895,n
25.339903,-100.323128,n
25.335526,-100.322853,n
25.372242,-100.225029,n
25.335127,-100.358757,n
25.338976,-100.324272,n
24.692385,-99.765503,n
24.692032,-99.76886,n
25.058403,-100.039505,n
25.058714,-100.042046,n
25.055416,-100.031418,n
25.055979,-100.026344,n
25.330267,-100.362892,n
25.334677,-100.323288,n
25.326607,-100.356323,n
25.321381,-100.363831,n
25.058039,-99.967155,n
25.061474,-99.966133,n
25.321941,-100.358795,n
25.381983,-99.892075,n
25.384159,-99.890892,n
25.383659,-99.895844,n
25.075056,-100.051414,n
25.075432,-100.047852,n
25.07074,-100.049904,n
25.071526,-100.042427,n
25.066713,-100.045647,n
25.102556,-100.045219,n
25.373058,-100.259514,n
25.378029,-100.254395,n
25.377499,-100.259407,n
25.376961,-100.264496,n
25.381931,-100.259422,n
25.057779,-100.256989,n
