latitude,longitude,confidence
25.374512,-100.492882,n
25.387281,-100.440086,n
25.385839,-100.428688,n
25.383528,-100.441078,n
25.382162,-100.43029,n
25.381466,-100.424782,n
25.379757,-100.441971,n
25.379101,-100.436768,n
25.378445,-100.431572,n
25.377151,-100.452065,n
25.376572,-100.447487,n
25.375322,-100.437569,n
25.372152,-100.443214,n
25.385717,-100.489189,n
25.384541,-100.479858,n
25.383959,-100.475243,n
25.38195,-100.490158,n
25.380646,-100.479774,n
25.380041,-100.474976,n
25.379461,-100.470383,n
25.378872,-100.465706,n
25.378288,-100.461067,n
25.377722,-100.456589,n
25.38129,-100.484894,n
25.378229,-100.491493,n
25.375019,-100.46595,n
25.374414,-100.461136,n
25.373848,-100.456657,n
25.377535,-100.485962,n
25.375639,-100.470863,n
25.373854,-100.48764,n
25.370121,-100.488914,n
25.369478,-100.483765,n
25.366905,-100.494301,n
25.366308,-100.489525,n
25.363594,-100.498894,n
25.363052,-100.49456,n
25.362471,-100.489937,n
25.359165,-100.494553,n
25.358599,-100.490036,n
25.359703,-100.49884,n
25.331575,-100.428452,n
25.334776,-100.454323,n
25.330263,-100.417824,n
25.333504,-100.412796,n
25.334141,-100.417931,n
25.336683,-100.438446,n
25.337299,-100.443382,n
25.337936,-100.448517,n
25.339205,-100.458763,n
25.341164,-100.474632,n
25.343575,-100.494034,n
25.33856,-100.453568,n
25.337412,-100.413185,n
25.340593,-100.438774,n
25.341227,-100.443871,n
25.342503,-100.454163,n
25.343143,-100.459328,n
25.343784,-100.4645,n
25.344425,-100.469658,n
25.345051,-100.474716,n
25.345665,-100.479652,n
25.34626,-100.484428,n
25.348001,-100.498413,n
24.891439,-100.343803,n
24.92708,-100.352272,n
24.927765,-100.357674,n
24.930801,-100.351326,n
24.934513,-100.350296,n
24.949585,-100.318275,n
24.951529,-100.333321,n
24.953403,-100.318146,n
24.954014,-100.322861,n
24.897837,-100.303062,n
24.8972,-100.298012,n
24.900904,-100.297035,n
24.930113,-100.286018,n
24.933905,-100.285751,n
24.935101,-100.295021,n
24.933321,-100.281189,n
24.940903,-100.280678,n
25.054611,-100.268356,n
25.325287,-100.408943,n
25.325659,-100.380592,n
25.32634,-100.386108,n
25.32835,-100.402382,n
25.32896,-100.40728,n
25.330851,-100.39138,n
25.331568,-100.397194,n
25.332218,-100.402451,n
25.329409,-100.379662,n
25.330107,-100.385323,n
25.332865,-100.407654,n
25.334848,-100.392563,n
25.335533,-100.398087,n
25.333364,-100.380524,n
25.334108,-100.386574,n
25.336166,-100.403183,n
25.33679,-100.408195,n
25.338106,-100.387741,n
25.338812,-100.393433,n
25.34009,-100.403702,n
25.340715,-100.408707,n
25.337366,-100.381752,n
25.344004,-100.404106,n
25.341328,-100.382614,n
25.342031,-100.388306,n
25.34271,-100.393738,n
25.343365,-100.398987,n
25.345942,-100.38868,n
25.346598,-100.393936,n
25.347246,-100.399109,n
25.355587,-100.403931,n
24.869425,-100.139526,n
24.870087,-100.14476,n
24.873112,-100.138657,n
24.873755,-100.143692,n
24.877428,-100.142685,n
24.878078,-100.147797,n
25.00182,-99.723732,n
25.380167,-100.455803,n
25.361574,-100.499619,n
25.358702,-100.490555,n
25.380445,-100.477386,n
25.378216,-100.488174,n
25.385529,-100.475807,n
25.383892,-100.483711,n
25.382929,-100.488373,n
25.386595,-100.493637,n
25.373259,-100.489182,n
25.377689,-100.467751,n
25.378544,-100.463623,n
25.379362,-100.459679,n
25.343708,-100.403152,n
25.344646,-100.398651,n
25.345636,-100.393929,n
25.339539,-100.400444,n
25.34046,-100.396065,n
25.342518,-100.386238,n
25.328522,-100.40786,n
25.329538,-100.403038,n
25.324774,-100.403145,n
25.326077,-100.396965,n
25.327467,-100.410698,n
25.328569,-100.405251,n
25.387695,-100.442314,n
25.383049,-100.441864,n
25.384264,-100.435966,n
25.385664,-100.429176,n
25.054279,-100.265297,n
25.044724,-100.265854,n
25.376562,-100.450279,n
25.379553,-100.435837,n
25.380749,-100.430046,n
25.38213,-100.423347,n
25.372925,-100.444939,n
25.37389,-100.440285,n
25.376022,-100.429985,n
25.333763,-100.379677,n
25.329788,-100.375923,n
25.357901,-100.494392,n
25.352037,-100.499687,n
25.352785,-100.496094,n
25.343105,-100.496849,n
25.334368,-100.470383,n
25.335625,-100.464394,n
25.337879,-100.453651,n
25.33884,-100.449059,n
25.333097,-100.453781,n
25.334286,-100.448135,n
25.335377,-100.44294,n
25.329477,-100.448402,n
25.325909,-100.420242,n
25.327265,-100.413811,n
25.326199,-100.416977,n
25.492937,-99.769882,n
25.497267,-99.77092,n
25.221062,-99.674805,n
24.952082,-100.324875,n
24.933809,-100.27594,n
24.934641,-100.271935,n
24.93022,-100.270439,n
