latitude,longitude,confidence
25.260315,-100.212532,n
25.251211,-100.196861,n
25.253141,-100.205238,n
25.25382,-100.208191,n
25.254517,-100.21122,n
25.251829,-100.199554,n
25.252474,-100.202347,n
25.25613,-100.194351,n
25.257111,-100.198616,n
25.258083,-100.202843,n
25.258913,-100.206444,n
25.259598,-100.209412,n
25.263449,-100.202278,n
25.264463,-100.20668,n
25.357458,-100.254478,n
25.357954,-100.254501,n
25.2537,-100.202454,n
25.266052,-100.210823,n
25.261763,-100.209641,n
25.25712,-100.211761,n
25.252886,-100.21006,n
