latitude,longitude,confidence
24.847666,-99.905922,n
24.836454,-99.876541,n
24.820211,-99.88623,n
24.83588,-99.872482,n
24.83757,-99.88443,n
24.833561,-99.881004,n
24.834101,-99.884834,n
24.827679,-99.889221,n
24.830633,-99.885216,n
24.83271,-99.899826,n
24.83116,-99.888931,n
24.863874,-99.895874,n
24.861031,-99.900688,n
24.85813,-99.905106,n
24.834637,-99.888603,n
24.816233,-99.883018,n
24.851667,-99.909286,n
24.857578,-99.901222,n
24.837019,-99.880524,n
24.81678,-99.886894,n
24.851156,-99.905678,n
24.848162,-99.909424,n
24.833231,-99.903496,n
24.818615,-99.874977,n
24.837334,-99.892548,n
24.820475,-99.874802,n
24.819876,-99.877945,n
24.818058,-99.887421,n
24.822142,-99.888092,n
24.821541,-99.89122,n
24.827269,-99.883347,n
24.826698,-99.886322,n
24.831259,-99.884514,n
24.829617,-99.893066,n
24.829065,-99.895935,n
24.834679,-99.88868,n
24.833054,-99.897125,n
24.8325,-99.900002,n
24.831934,-99.902954,n
24.841331,-99.875854,n
24.832289,-99.896851,n
24.831722,-99.899757,n
24.840616,-99.87574,n
24.849287,-99.896088,n
