latitude,longitude,confidence
25.080746,-99.977127,n
25.393728,-100.491776,n
25.343969,-100.372665,n
25.380009,-100.404808,n
25.383823,-100.396538,n
25.328011,-100.38855,n
25.397644,-100.484192,n
25.339619,-100.375671,n
25.398096,-100.488533,n
25.338936,-100.368889,n
25.338213,-100.361679,n
25.334684,-100.372879,n
25.33408,-100.366875,n
25.3353,-100.378998,n
25.081367,-99.983124,n
25.091051,-99.988823,n
25.391483,-100.470192,n
25.392408,-100.479088,n
25.37953,-100.400208,n
25.379076,-100.395866,n
25.392855,-100.48336,n
25.391956,-100.474731,n
25.062653,-99.992889,n
25.062078,-99.987694,n
25.378635,-100.391647,n
25.335815,-100.374313,n
25.066454,-99.986153,n
25.344587,-100.378761,n
25.393293,-100.487579,n
25.378202,-100.387512,n
25.335135,-100.368042,n
25.336529,-100.380852,n
25.364473,-100.390472,n
25.368488,-100.384048,n
25.370043,-100.399055,n
25.370596,-100.404419,n
25.367998,-100.379318,n
25.374037,-100.39241,n
25.375549,-100.406982,n
25.343313,-100.366173,n
25.345181,-100.384605,n
25.387192,-100.474129,n
25.386736,-100.469742,n
25.340288,-100.382317,n
25.065821,-99.980461,n
25.074348,-99.975456,n
25.07937,-99.979729,n
25.063349,-99.984962,n
25.063875,-99.990059,n
25.06708,-99.976967,n
25.068293,-99.988754,n
25.067661,-99.982613,n
25.080502,-100.018341,n
25.079302,-100.019852,n
25.078863,-100.015892,n
25.372612,-100.378723,n
25.373104,-100.383461,n
25.373556,-100.387794,n
25.011095,-99.731491,n
25.071911,-99.97963,n
25.076267,-99.977776,n
25.384287,-100.40097,n
