latitude,longitude,confidence
24.795763,-100.041115,n
24.789194,-100.035355,n
24.788872,-100.031303,n
24.783154,-100.036079,n
24.782803,-100.031693,n
24.783648,-100.031448,n
24.783964,-100.035736,n
24.789728,-100.031212,n
24.790031,-100.035309,n
24.796177,-100.035942,n
24.531433,-100.283981,n
24.53179,-100.288689,n
24.53791,-100.287956,n
24.795355,-100.036072,n
24.529055,-100.28096,n
24.787096,-100.030685,n
24.535275,-100.278976,n
25.306934,-99.569267,n
25.307526,-99.567101,n
24.535385,-100.286476,n
24.53034,-100.286179,n
24.537548,-100.287788,n
24.536135,-100.278931,n
25.308489,-99.568878,n
