latitude,longitude,confidence
25.080112,-100.019012,n
25.076611,-100.019264,n
25.076073,-100.015442,n
25.072586,-100.015816,n
25.374035,-100.394058,n
25.375166,-100.402367,n
25.374599,-100.398216,n
25.078207,-99.980698,n
25.062418,-99.993843,n
25.063013,-99.99807,n
25.064632,-99.984535,n
25.066444,-99.997314,n
25.065237,-99.9888,n
25.067398,-99.979156,n
25.068026,-99.983551,n
25.070763,-99.977997,n
25.394407,-100.491478,n
25.392765,-100.479431,n
25.071404,-99.982491,n
25.39082,-100.491547,n
25.074171,-99.97715,n
25.074799,-99.981544,n
25.092196,-99.98941,n
25.088957,-100.006409,n
25.08703,-99.992958,n
25.077583,-99.976318,n
25.081684,-99.980278,n
25.369211,-100.394424,n
25.379627,-100.406769,n
25.380377,-100.402992,n
25.370056,-100.39019,n
25.372625,-100.398819,n
25.371664,-100.394684,n
25.370842,-100.398972,n
25.39259,-100.493279,n
25.393852,-100.486847,n
25.37245,-100.390594,n
25.374224,-100.390793,n
25.395134,-100.480347,n
25.375135,-100.398872,n
