latitude,longitude,confidence
25.397902,-100.492966,n
25.077274,-99.982826,n
25.083427,-99.983673,n
25.346659,-100.386581,n
25.397654,-100.489471,n
25.096235,-99.991722,n
25.06818,-100.023376,n
25.35268,-100.383377,n
25.353054,-100.388832,n
25.347523,-100.379417,n
25.347958,-100.385216,n
25.353954,-100.381905,n
25.352303,-100.377884,n
25.064941,-99.980942,n
25.070917,-99.97937,n
25.3454,-100.368034,n
25.076731,-99.975708,n
25.347069,-100.37336,n
25.390167,-100.472374,n
25.345827,-100.374344,n
25.385639,-100.469559,n
25.346256,-100.380638,n
25.392008,-100.498413,n
25.385576,-100.406853,n
25.346601,-100.367111,n
25.34762,-100.372856,n
25.346577,-100.368706,n
25.348734,-100.377296,n
25.34989,-100.381889,n
