latitude,longitude,confidence
25.114782,-100.048927,n
25.238749,-100.440407,n
25.076942,-100.048798,n
25.103125,-100.067932,n
25.110477,-100.066864,n
25.11128,-100.071266,n
25.114065,-100.065826,n
25.235197,-100.441216,n
25.117567,-100.064278,n
25.118481,-100.069336,n
25.120241,-100.058197,n
25.121054,-100.062653,n
25.1194,-100.053574,n
25.118433,-100.048218,n
24.738369,-99.822617,n
24.737558,-99.818245,n
24.727711,-99.827469,n
24.724119,-99.828835,n
24.72332,-99.824539,n
25.115097,-100.068848,n
25.11841,-100.069397,n
24.724249,-99.827812,n
25.105186,-100.067093,n
25.107937,-100.071426,n
25.111786,-100.068291,n
25.111233,-100.072044,n
25.117987,-100.049591,n
