latitude,longitude,confidence
24.726299,-99.836609,n
24.72279,-99.845963,n
24.728767,-99.843414,n
24.72822,-99.83857,n
24.7276,-99.833122,n
24.724154,-99.842491,n
24.710022,-99.837029,n
24.708651,-99.824806,n
24.704805,-99.830666,n
24.730316,-99.832069,n
24.700359,-99.831177,n
24.700771,-99.834869,n
24.704332,-99.826462,n
24.72736,-99.846649,n
24.726831,-99.841652,n
24.708422,-99.839577,n
25.482082,-99.997536,n
24.69861,-99.832802,n
24.70644,-99.82341,n
24.704741,-99.830841,n
25.103203,-100.098846,n
25.094021,-100.113914,n
25.101742,-100.105225,n
24.729122,-99.848495,n
24.729969,-99.84478,n
24.731436,-99.838318,n
25.121254,-100.095001,n
25.122284,-100.090538,n
25.119499,-100.102661,n
24.700703,-99.823669,n
24.699265,-99.829941,n
24.723721,-99.842781,n
25.053179,-100.016502,n
24.701033,-99.820412,n
24.700403,-99.83062,n
25.098515,-100.093338,n
