latitude,longitude,confidence
25.406153,-99.811882,n
25.407438,-99.817848,n
25.402636,-99.81916,n
25.401348,-99.81321,n
25.117599,-100.062157,n
25.116238,-100.05584,n
24.727758,-99.820824,n
25.41342,-99.809326,n
24.733309,-99.822601,n
24.732262,-99.817795,n
25.409939,-99.816566,n
25.408615,-99.810638,n
25.403809,-99.811943,n
25.405136,-99.817879,n
24.728909,-99.826088,n
25.113317,-100.065697,n
25.108578,-100.067055,n
25.417046,-99.815208,n
25.415762,-99.809258,n
25.412241,-99.816528,n
25.410959,-99.81057,n
25.414743,-99.815262,n
25.116314,-100.049911,n
25.120256,-100.050865,n
24.736485,-99.822037,n
24.723133,-99.824387,n
25.411617,-99.813751,n
24.727333,-99.823586,n
24.726877,-99.8274,n
25.411163,-99.817734,n
25.415691,-99.814301,n
25.414783,-99.822273,n
25.420219,-99.810875,n
25.419312,-99.81884,n
25.418856,-99.822823,n
25.42384,-99.815407,n
25.423386,-99.819389,n
25.42293,-99.823387,n
24.731533,-99.822815,n
24.731848,-99.826904,n
24.731047,-99.826859,n
25.119522,-100.056992,n
24.736164,-99.818443,n
24.735737,-99.821999,n
25.098671,-100.061684,n
25.109964,-100.069,n
