latitude,longitude,confidence
24.816481,-99.895012,n
24.864101,-99.925568,n
24.865595,-99.91288,n
24.866621,-99.918495,n
24.867577,-99.923706,n
24.874022,-99.896431,n
24.872541,-99.888405,n
24.877752,-99.895966,n
24.877033,-99.892067,n
24.874758,-99.900414,n
24.868807,-99.914604,n
24.860977,-99.921432,n
24.867632,-99.922394,n
24.857651,-99.920944,n
24.85433,-99.920441,n
24.851013,-99.91993,n
24.852186,-99.912117,n
24.87598,-99.888931,n
24.833502,-99.90094,n
24.817572,-99.89402,n
24.872126,-99.915146,n
24.879284,-99.889526,n
24.87875,-99.893188,n
24.878222,-99.896851,n
24.869387,-99.910744,n
